Report_Date,Fund_Code,Fund_Name,Security_Code,Security_Name,Asset_Type_1,Asset_Type_2,Asset_Type_3,Bloomberg_Sector_L1,Bloomberg_Sector_L2,GICS_L1,Country,Region,Currency,Rating,Quantity,Nominal_Amount,Market_Value_Base_Currency,Exposure_Base_Currency,Parent_Fund_Code,Parent_Fund_Name,Accounting_Code,Report_Subset
2024-01-04 00:00:00,FND016,Beta Fund,SEC000410,Security E,B,F,M,Healthcare,Oil & Gas,Utilities,Canada,Europe,JPY,A,15879,63482692.78,3257068.14,-46329197.61,PFND03,,AC03,RESTATED
2024-07-15 00:00:00,FND004,Zeta Fund,SEC000411,Security C,B,H,O,Industrials,Electric,Energy,Netherlands,Europe,JPY,AA,16548,50798777.32,5674112.872,-27390878.91,PFND02,,AC02,ADJ
2024-01-04 00:00:00,FND020,Lambda Fund,SEC000412,Security F,D,J,M,Materials,Electric,Industrials,Italy,Asia,CAD,AAA,11293,94950701.04,828964.8941,47985917.88,,Growth Parent Fund,AC02,MAIN
2023-08-23 00:00:00,FND018,Alpha Fund,SEC000413,Security D,C,H,K,Technology,Machinery,Industrials,Spain,Europe,EUR,B,6858,17919714.66,9292069.582,-46170878.56,PFND02,Growth Parent Fund,AC04,ADJ
2023-05-31 00:00:00,FND018,Gamma Fund,SEC000414,Security C,D,G,K,Industrials,Pharma,Industrials,Netherlands,North America,GBP,,3188,4287126.229,-5223040.197,-48380924.04,PFND02,Global Parent Fund,AC04,RESTATED
2024-11-01 00:00:00,FND010,Gamma Fund,SEC000415,Security C,B,H,K,Healthcare,Software,Utilities,UK,North America,JPY,AAA,11278,77998634.5,2441929.561,-21888907.74,PFND03,,AC03,ADJ
2023-04-25 00:00:00,FND003,Alpha Fund,SEC000416,Security A,A,G,M,Industrials,Banks,Energy,Japan,Asia,CAD,A,18001,82483045.63,-3730709.403,-20454214.61,PFND04,,AC01,RESTATED
2023-06-12 00:00:00,FND010,Lambda Fund,SEC000417,Security A,D,J,L,Financials,Oil & Gas,Industrials,Spain,Asia,CAD,BBB,5014,73233403.3,2774112.005,-9737576.128,PFND05,Growth Parent Fund,AC01,ADJ
2023-03-26 00:00:00,FND003,Sigma Fund,SEC000418,Security B,E,G,M,Energy,Software,Health Care,Canada,Asia,CAD,AAA,4099,35893418.32,9914625.296,26921675.01,PFND04,,AC03,ADJ
2023-03-21 00:00:00,FND018,Beta Fund,SEC000419,Security G,E,G,N,Technology,Electric,Information Technology,Germany,Asia,JPY,A,9213,4417380.792,7663269.695,-19453391.71,,,AC02,ADJ
2024-02-09 00:00:00,FND007,Omega Fund,SEC000420,Security B,A,F,K,Industrials,Electric,Financials,US,North America,JPY,B,4223,21738101.24,-8019169.832,-37902487.5,,European Parent Fund,AC02,MAIN
2024-02-06 00:00:00,FND019,Lambda Fund,SEC000421,Security A,C,H,L,Industrials,Metals,Materials,US,Europe,JPY,AAA,291,18004587.38,1232794.291,12479008.62,PFND02,,AC03,MAIN
2024-01-30 00:00:00,FND009,Lambda Fund,SEC000422,Security C,B,I,N,Technology,Banks,Financials,Italy,Europe,GBP,BBB,7660,74967172.91,-8394318.629,-732989.8357,PFND02,Growth Parent Fund,AC03,MAIN
2023-01-01 00:00:00,FND003,Alpha Fund,SEC000423,Security G,D,H,N,Technology,Machinery,Utilities,Japan,Asia,EUR,AA,11204,21006892.75,-9927738.799,-18693389.28,PFND04,,AC02,ADJ
2023-08-15 00:00:00,FND002,Alpha Fund,SEC000424,Security D,C,G,M,Utilities,Banks,Utilities,Canada,North America,JPY,BB,1138,53325278.87,-3548227.16,-16728055.26,PFND03,,AC03,MAIN
2024-11-06 00:00:00,FND017,Gamma Fund,SEC000425,Security B,C,J,O,Technology,Pharma,Utilities,Italy,Europe,EUR,BB,16956,78147080.51,7082978.993,16282284.3,PFND03,European Parent Fund,AC03,RESTATED
2023-04-30 00:00:00,FND013,Sigma Fund,SEC000426,Security D,E,I,N,Financials,Electric,Health Care,France,Europe,JPY,CCC,11997,53596948.53,138954.8291,22287489.68,PFND02,European Parent Fund,AC01,RESTATED
2023-04-29 00:00:00,FND002,Zeta Fund,SEC000427,Security G,A,G,K,Materials,Banks,Energy,France,Asia,USD,CCC,19585,6354720.528,-4352897.902,49134785.08,PFND03,Global Parent Fund,AC03,ADJ
2023-06-06 00:00:00,FND012,Lambda Fund,SEC000428,Security E,D,J,N,Industrials,Oil & Gas,Health Care,US,North America,CAD,BB,753,67966086.18,-4555737.56,24810025.19,PFND02,Global Parent Fund,AC04,ADJ
2024-03-01 00:00:00,FND016,Zeta Fund,SEC000429,Security G,C,F,L,Financials,Electric,Materials,France,North America,EUR,CCC,691,12202636.5,-2400907.306,17051187.21,PFND05,Growth Parent Fund,AC03,RESTATED
2023-06-23 00:00:00,FND002,Gamma Fund,SEC000430,Security E,E,I,M,Energy,Oil & Gas,Financials,Italy,Europe,JPY,B,4142,23845785,8795703.919,-7620931.47,PFND03,European Parent Fund,AC03,RESTATED
2024-03-20 00:00:00,FND011,Gamma Fund,SEC000431,Security G,C,H,M,Financials,Software,Energy,US,Asia,CAD,,13375,63787233.64,5820401.776,39182900.32,PFND02,,AC03,ADJ
2023-08-03 00:00:00,FND017,Delta Fund,SEC000432,Security C,A,H,M,Financials,Banks,Health Care,Italy,Europe,GBP,AA,4696,4284100.555,-6545552.402,21225553.02,PFND01,,AC02,MAIN
2023-03-29 00:00:00,FND007,Delta Fund,SEC000433,Security A,D,F,O,Industrials,Electric,Information Technology,Netherlands,Asia,USD,B,19571,16895026.58,1521255.951,12976007.42,PFND05,Growth Parent Fund,AC04,MAIN
2024-04-21 00:00:00,FND003,Alpha Fund,SEC000434,Security F,C,F,L,Financials,Pharma,Industrials,Spain,North America,EUR,AAA,9689,28718531.15,-9572279.112,45559956,,Global Parent Fund,AC01,ADJ
2023-09-01 00:00:00,FND003,Lambda Fund,SEC000435,Security B,B,H,O,Technology,Oil & Gas,Energy,Netherlands,North America,CAD,BBB,17443,69900817.22,-6471503.683,-1758587.758,PFND03,European Parent Fund,AC02,RESTATED
2024-01-12 00:00:00,FND007,Gamma Fund,SEC000436,Security C,C,I,O,Technology,Pharma,Materials,France,North America,GBP,CCC,3720,22201686.86,-3155307.402,42234389.2,PFND02,European Parent Fund,AC01,RESTATED
2023-01-12 00:00:00,FND016,Delta Fund,SEC000437,Security F,D,H,P,Energy,Software,Materials,Italy,North America,JPY,CCC,579,41710376.51,-7177726.334,672606.3655,,,AC04,ADJ
2024-02-11 00:00:00,FND014,Alpha Fund,SEC000438,Security D,C,I,L,Financials,Software,Information Technology,Japan,Asia,CAD,AAA,8645,74804006.78,-1265231.029,30162935.39,PFND02,Growth Parent Fund,AC02,ADJ
2023-04-04 00:00:00,FND006,Delta Fund,SEC000439,Security A,C,F,L,Industrials,Metals,Information Technology,Germany,North America,GBP,BB,1646,38761452.01,-2806428.347,-41798537.15,PFND02,Global Parent Fund,AC04,RESTATED
2023-12-26 00:00:00,FND008,Lambda Fund,SEC000440,Security F,C,F,K,Technology,Oil & Gas,Industrials,Canada,Europe,GBP,AA,9573,19884252.62,8739586.918,-5265099.35,PFND01,Global Parent Fund,AC02,MAIN
2023-11-07 00:00:00,FND003,Zeta Fund,SEC000441,Security F,D,F,L,Utilities,Machinery,Energy,France,Asia,JPY,,19623,13336615.75,-7292551.002,19408467.05,PFND04,Global Parent Fund,AC04,RESTATED
2024-11-13 00:00:00,FND009,Zeta Fund,SEC000442,Security F,E,I,L,Technology,Software,Information Technology,UK,Asia,GBP,B,8457,3153094.874,9514656.502,-26355744.55,PFND05,European Parent Fund,AC02,RESTATED
2024-01-28 00:00:00,FND009,Beta Fund,SEC000443,Security G,E,H,N,Financials,Oil & Gas,Utilities,France,North America,GBP,AAA,9842,20300874.7,4301506.018,-14152418.6,PFND05,Global Parent Fund,AC04,RESTATED
2024-11-09 00:00:00,FND019,Omega Fund,SEC000444,Security A,B,F,K,Healthcare,Software,Financials,Germany,North America,EUR,B,3325,41917774.29,7144851.027,41963437.42,PFND04,European Parent Fund,AC04,MAIN
2023-04-01 00:00:00,FND004,Alpha Fund,SEC000445,Security E,B,J,P,Healthcare,Electric,Health Care,France,Europe,USD,B,3791,51912450.37,-5453879.869,-9876530.252,PFND05,European Parent Fund,AC02,MAIN
2023-05-26 00:00:00,FND012,Gamma Fund,SEC000446,Security E,E,G,L,Healthcare,Oil & Gas,Utilities,France,Europe,CAD,BBB,7483,75167359.29,-1998422.721,-14216616.54,PFND04,Growth Parent Fund,AC03,ADJ
2023-05-25 00:00:00,FND012,Lambda Fund,SEC000447,Security D,B,J,M,Materials,Pharma,Materials,Germany,North America,CAD,AAA,5357,68950238.75,8139075.217,26699165.54,PFND01,,AC01,RESTATED
2024-08-06 00:00:00,FND018,Beta Fund,SEC000448,Security A,A,G,L,Utilities,Banks,Financials,UK,Europe,CAD,BB,10834,2681641.005,-7367281.561,45098573.08,PFND03,Global Parent Fund,AC04,MAIN
2024-09-22 00:00:00,FND011,Zeta Fund,SEC000449,Security D,A,F,O,Financials,Software,Health Care,Italy,Asia,EUR,A,13308,40691155.17,-362664.8871,16369159.27,PFND02,Growth Parent Fund,AC04,ADJ
2023-02-26 00:00:00,FND009,Gamma Fund,SEC000450,Security C,E,F,P,Energy,Oil & Gas,Health Care,France,North America,EUR,,7567,82230014.02,8246659.408,-28809180.37,PFND04,,AC01,RESTATED
2023-09-03 00:00:00,FND014,Sigma Fund,SEC000451,Security F,C,I,P,Utilities,Pharma,Energy,France,North America,EUR,BB,1478,2256677.712,8404055.039,-11526832.29,PFND04,Global Parent Fund,AC04,ADJ
2023-06-24 00:00:00,FND010,Zeta Fund,SEC000452,Security E,B,G,N,Industrials,Machinery,Financials,Spain,North America,EUR,BB,5350,18006987.74,-6220665.15,-30892078.66,PFND03,Growth Parent Fund,AC02,RESTATED
2023-03-09 00:00:00,FND001,Gamma Fund,SEC000453,Security D,C,J,O,Materials,Metals,Materials,US,Europe,GBP,B,17745,97200823.2,6613066.483,31665834.31,PFND01,Global Parent Fund,AC03,RESTATED
2023-08-29 00:00:00,FND012,Beta Fund,SEC000454,Security B,A,F,L,Materials,Pharma,Information Technology,Canada,North America,CAD,AAA,1563,49971210.99,4164937.927,27901765.66,PFND03,,AC04,RESTATED
2024-12-28 00:00:00,FND011,Zeta Fund,SEC000455,Security D,A,F,L,Technology,Metals,Energy,France,North America,JPY,,16423,76133440.29,-3996064.06,-25671940.79,PFND04,,AC04,ADJ
2024-11-15 00:00:00,FND007,Alpha Fund,SEC000456,Security B,D,F,K,Materials,Metals,Financials,Italy,Europe,CAD,AA,14104,39972818.29,4238184.706,27685438.06,PFND04,European Parent Fund,AC03,RESTATED
2023-10-20 00:00:00,FND001,Sigma Fund,SEC000457,Security D,A,F,O,Industrials,Banks,Utilities,UK,Asia,USD,A,10691,82902137.26,-5199454.157,1721926.209,PFND04,European Parent Fund,AC02,MAIN
2023-02-01 00:00:00,FND009,Lambda Fund,SEC000458,Security F,E,F,N,Technology,Electric,Energy,Germany,North America,USD,BB,7639,15884833.43,5088088.869,-35371009.22,PFND02,Growth Parent Fund,AC01,RESTATED
2023-11-01 00:00:00,FND011,Omega Fund,SEC000459,Security B,A,I,O,Energy,Banks,Materials,Italy,North America,JPY,CCC,17203,78507795.11,899817.758,-29167106.28,PFND03,Growth Parent Fund,AC03,RESTATED
2024-07-06 00:00:00,FND010,Omega Fund,SEC000460,Security G,D,G,N,Materials,Software,Materials,Canada,Asia,CAD,,19002,58468369.63,-7139919.946,7426400.033,PFND04,,AC03,MAIN
2024-09-26 00:00:00,FND011,Delta Fund,SEC000461,Security F,E,F,N,Industrials,Electric,Utilities,France,Europe,USD,BB,15152,45838847.49,9019584.506,21144747.91,PFND02,Growth Parent Fund,AC01,ADJ
2023-07-07 00:00:00,FND005,Zeta Fund,SEC000462,Security D,A,F,M,Financials,Software,Information Technology,Germany,Europe,USD,CCC,17300,93617801.91,-2507183.187,47834199.91,PFND02,Growth Parent Fund,AC03,MAIN
2023-09-13 00:00:00,FND010,Sigma Fund,SEC000463,Security A,D,I,K,Financials,Software,Industrials,UK,Europe,EUR,CCC,7705,88882237.47,-3684292.985,-24105096.76,PFND05,,AC04,ADJ
2023-11-17 00:00:00,FND018,Omega Fund,SEC000464,Security A,B,H,O,Industrials,Metals,Health Care,France,Asia,JPY,A,1717,32873607.86,-7507847.382,-13624857.02,PFND02,European Parent Fund,AC03,MAIN
2023-01-29 00:00:00,FND020,Beta Fund,SEC000465,Security A,A,J,K,Technology,Metals,Financials,Canada,Europe,CAD,BBB,11122,47863311.37,-5493655.797,1106746.552,PFND03,Growth Parent Fund,AC04,ADJ
2023-01-08 00:00:00,FND018,Zeta Fund,SEC000466,Security F,C,F,L,Industrials,Metals,Financials,Canada,North America,JPY,BBB,1973,5045060.392,-8699673.593,-49547899.85,PFND01,Global Parent Fund,AC03,RESTATED
2024-07-09 00:00:00,FND009,Lambda Fund,SEC000467,Security F,C,F,N,Technology,Electric,Industrials,Canada,Asia,JPY,AA,356,40807783.09,3405517.998,-17210328.78,PFND05,Growth Parent Fund,AC04,RESTATED
2023-12-13 00:00:00,FND010,Gamma Fund,SEC000468,Security F,E,J,K,Industrials,Electric,Financials,Italy,North America,GBP,BBB,4903,73127869.76,5242533.082,-36478722.5,PFND01,Growth Parent Fund,AC02,ADJ
2023-05-14 00:00:00,FND013,Sigma Fund,SEC000469,Security A,A,J,N,Financials,Machinery,Health Care,Germany,Europe,USD,AAA,19042,38062469.77,7777291.642,-1716623.937,PFND05,European Parent Fund,AC01,RESTATED
2023-11-29 00:00:00,FND013,Omega Fund,SEC000470,Security E,E,J,K,Materials,Pharma,Information Technology,Japan,Europe,CAD,B,17430,81245279.37,-8747444.68,6348935.004,PFND02,Growth Parent Fund,AC02,ADJ
2023-08-02 00:00:00,FND003,Gamma Fund,SEC000471,Security E,A,F,O,Utilities,Banks,Utilities,Italy,Asia,CAD,,15429,19802100.82,-9289699.747,-15357543.13,PFND01,,AC04,ADJ
2024-08-24 00:00:00,FND009,Gamma Fund,SEC000472,Security F,B,F,O,Utilities,Metals,Information Technology,Germany,Europe,GBP,CCC,14511,63914772.47,2560607.966,-44627481.5,,European Parent Fund,AC03,ADJ
2024-11-23 00:00:00,FND009,Beta Fund,SEC000473,Security B,A,J,L,Financials,Metals,Industrials,France,Asia,CAD,BB,15082,80352279.39,7228569.89,2947103.822,PFND03,,AC04,MAIN
2023-03-31 00:00:00,FND007,Zeta Fund,SEC000474,Security B,A,G,L,Healthcare,Banks,Energy,Italy,North America,CAD,B,13911,85649300.67,-7835321.514,18499588.33,PFND05,European Parent Fund,AC02,RESTATED
2024-01-14 00:00:00,FND003,Gamma Fund,SEC000475,Security F,A,I,N,Materials,Machinery,Health Care,Germany,Asia,GBP,CCC,15295,75893061.32,-5557304.335,-1706352.666,PFND04,European Parent Fund,AC01,ADJ
2023-01-22 00:00:00,FND019,Lambda Fund,SEC000476,Security G,C,I,O,Industrials,Machinery,Industrials,Germany,Europe,CAD,AAA,18134,67891778.69,3541277.76,40511649,PFND01,Global Parent Fund,AC02,MAIN
2024-09-06 00:00:00,FND005,Gamma Fund,SEC000477,Security G,E,H,O,Industrials,Electric,Financials,France,North America,USD,CCC,8382,4870598.526,6492603.758,875199.9364,,Growth Parent Fund,AC04,ADJ
2023-04-18 00:00:00,FND009,Delta Fund,SEC000478,Security F,A,G,M,Materials,Metals,Materials,US,North America,CAD,AAA,15482,48015286.52,-802281.8966,-12645449.55,,European Parent Fund,AC01,MAIN
2024-01-12 00:00:00,FND014,Gamma Fund,SEC000479,Security A,D,G,K,Materials,Pharma,Industrials,Italy,North America,GBP,,12802,34704149.02,-7954866.565,-43934724.55,PFND01,,AC01,MAIN
2023-06-15 00:00:00,FND015,Alpha Fund,SEC000480,Security C,C,F,P,Materials,Metals,Financials,Netherlands,Asia,EUR,BB,10577,34383876.96,9906967.686,39802194.72,PFND03,Growth Parent Fund,AC03,MAIN
2024-01-18 00:00:00,FND013,Beta Fund,SEC000481,Security G,A,F,N,Technology,Metals,Financials,Spain,Asia,USD,B,10330,99508587.19,9132175.386,-26261833.83,PFND05,Growth Parent Fund,AC02,ADJ
2024-08-03 00:00:00,FND006,Sigma Fund,SEC000482,Security F,E,G,P,Financials,Machinery,Health Care,Japan,Europe,EUR,CCC,397,7223921.569,5236530.248,35201517.15,PFND02,European Parent Fund,AC01,RESTATED
2024-02-18 00:00:00,FND007,Sigma Fund,SEC000483,Security F,C,I,L,Healthcare,Banks,Financials,Canada,North America,CAD,AAA,7829,48572606.44,1770061.705,-1669163.609,PFND03,Growth Parent Fund,AC02,ADJ
2023-05-31 00:00:00,FND019,Alpha Fund,SEC000484,Security A,D,I,N,Materials,Pharma,Health Care,Spain,Europe,GBP,B,16137,7625423.051,-5799303.104,42799575.21,PFND04,Global Parent Fund,AC01,RESTATED
2023-02-02 00:00:00,FND020,Sigma Fund,SEC000485,Security C,A,I,L,Industrials,Electric,Financials,US,Europe,CAD,AAA,11120,93460781.15,586930.849,19097078.74,PFND02,,AC01,ADJ
2024-04-15 00:00:00,FND009,Gamma Fund,SEC000486,Security F,C,G,L,Healthcare,Software,Industrials,US,Asia,EUR,A,13474,77306836.46,-4958924.516,29783985.94,PFND02,Growth Parent Fund,AC04,MAIN
2023-01-11 00:00:00,FND014,Gamma Fund,SEC000487,Security G,C,H,P,Financials,Metals,Information Technology,Spain,Asia,USD,AAA,308,60415528.87,5667976.329,975981.9617,,Growth Parent Fund,AC01,ADJ
2023-11-30 00:00:00,FND013,Omega Fund,SEC000488,Security B,B,J,N,Technology,Software,Industrials,Spain,North America,USD,CCC,12638,15526415.83,1613419.441,14637663.67,,,AC04,RESTATED
2024-11-06 00:00:00,FND019,Delta Fund,SEC000489,Security D,B,G,L,Healthcare,Software,Utilities,Japan,North America,GBP,CCC,13550,82691671.72,-5463736.645,31841184.86,PFND04,Growth Parent Fund,AC02,ADJ
2024-07-04 00:00:00,FND014,Alpha Fund,SEC000490,Security G,B,I,N,Technology,Oil & Gas,Utilities,Netherlands,Europe,CAD,A,15312,57802977.48,1175104.352,-5586828.778,,Growth Parent Fund,AC03,RESTATED
2023-12-26 00:00:00,FND004,Alpha Fund,SEC000491,Security A,A,I,P,Utilities,Electric,Information Technology,UK,Europe,GBP,AA,13472,49794482.54,-4368627.856,12730583.83,PFND02,,AC03,RESTATED
2024-09-16 00:00:00,FND020,Gamma Fund,SEC000492,Security F,B,J,K,Technology,Banks,Energy,Spain,Europe,CAD,BB,19279,77179641,-9245816.527,-30981363.06,PFND02,,AC04,RESTATED
2024-04-09 00:00:00,FND016,Beta Fund,SEC000493,Security F,A,I,M,Technology,Banks,Information Technology,UK,Asia,JPY,,19400,62071511.53,-7834521.02,45596809.33,PFND03,Global Parent Fund,AC04,MAIN
2024-05-27 00:00:00,FND018,Delta Fund,SEC000494,Security D,C,I,O,Utilities,Machinery,Industrials,France,North America,EUR,A,3100,4951247.751,7955610.042,22298834.75,PFND05,,AC04,ADJ
2023-03-24 00:00:00,FND001,Zeta Fund,SEC000495,Security F,D,G,O,Materials,Software,Health Care,Italy,Europe,USD,BB,18753,6097783.952,-290657.059,15474055.28,PFND02,,AC01,MAIN
2023-09-16 00:00:00,FND016,Gamma Fund,SEC000496,Security E,E,J,K,Financials,Metals,Energy,Canada,Europe,EUR,A,9376,49911354.35,-3376445.184,-31521527.44,PFND02,European Parent Fund,AC04,RESTATED
2023-01-15 00:00:00,FND008,Sigma Fund,SEC000497,Security B,B,J,O,Materials,Pharma,Energy,US,North America,USD,,13793,92458990.4,7601618.29,-16250271.09,PFND01,European Parent Fund,AC02,RESTATED
2024-11-17 00:00:00,FND015,Alpha Fund,SEC000498,Security B,D,F,N,Technology,Pharma,Industrials,France,North America,CAD,BB,17391,2681982.659,241912.8149,-28038643.59,PFND05,Global Parent Fund,AC02,RESTATED
2023-11-19 00:00:00,FND010,Alpha Fund,SEC000499,Security F,D,J,K,Materials,Banks,Health Care,Netherlands,Europe,USD,CCC,3151,91907100.01,-4317124.801,-13381571.69,,Growth Parent Fund,AC01,MAIN
2023-10-15 00:00:00,FND012,Zeta Fund,SEC000500,Security A,A,I,N,Energy,Machinery,Energy,France,North America,CAD,BB,1688,60089537.49,-4139443.247,49567366.85,PFND01,Global Parent Fund,AC04,RESTATED
2023-03-19 00:00:00,FND007,Gamma Fund,SEC000501,Security B,E,F,M,Healthcare,Machinery,Industrials,Italy,North America,CAD,CCC,14580,19953090.78,3165995.861,11266342.22,,European Parent Fund,AC02,MAIN
2024-04-21 00:00:00,FND004,Alpha Fund,SEC000502,Security B,D,J,P,Materials,Metals,Materials,Canada,Europe,CAD,,9763,45262905.2,-7300265.278,34801513.25,PFND01,,AC03,RESTATED
2023-06-19 00:00:00,FND009,Alpha Fund,SEC000503,Security E,A,J,M,Energy,Electric,Information Technology,US,Europe,GBP,BB,15639,21334507.45,-412304.6468,27883164.2,PFND03,Global Parent Fund,AC04,ADJ
2023-06-04 00:00:00,FND011,Sigma Fund,SEC000504,Security G,D,F,P,Financials,Banks,Utilities,Germany,Europe,USD,BBB,19623,49115911.32,7833999.304,-47428441.28,,,AC02,MAIN
2024-09-07 00:00:00,FND020,Gamma Fund,SEC000505,Security A,D,I,P,Materials,Oil & Gas,Information Technology,Canada,Europe,GBP,BBB,11758,68243451.86,-8484604.561,5188181.079,,,AC01,RESTATED
2023-12-07 00:00:00,FND003,Zeta Fund,SEC000506,Security G,D,J,K,Healthcare,Banks,Materials,US,Europe,USD,BBB,3635,7020099.031,-8224164.972,-10226626.45,,Growth Parent Fund,AC04,MAIN
2024-06-19 00:00:00,FND019,Gamma Fund,SEC000507,Security C,A,H,L,Materials,Metals,Information Technology,Canada,Europe,JPY,BBB,17795,88810439.55,9721312.08,4892140.178,PFND05,,AC01,MAIN
2024-11-26 00:00:00,FND014,Lambda Fund,SEC000508,Security F,C,F,L,Technology,Pharma,Information Technology,Japan,Asia,JPY,,2301,74751337.22,6572420.721,30023169.18,PFND04,Global Parent Fund,AC02,MAIN
2023-12-15 00:00:00,FND019,Beta Fund,SEC000509,Security B,E,H,M,Industrials,Metals,Information Technology,Germany,Europe,CAD,A,10165,33484569.56,-4945054.608,-21528071.17,PFND03,,AC02,MAIN
2024-05-20 00:00:00,FND013,Sigma Fund,SEC000510,Security D,A,I,K,Industrials,Metals,Industrials,Italy,Europe,USD,CCC,8203,44148562.9,7213139.338,5575378.163,PFND04,Growth Parent Fund,AC04,MAIN
2024-12-20 00:00:00,FND018,Beta Fund,SEC000511,Security D,C,H,M,Materials,Oil & Gas,Utilities,Italy,North America,GBP,A,10148,80857303.76,8573156.185,40460694.5,PFND05,,AC01,MAIN
2024-09-07 00:00:00,FND001,Beta Fund,SEC000512,Security E,C,G,L,Financials,Metals,Information Technology,France,Asia,JPY,,13551,53591863.35,9894320.961,-15093668.4,PFND02,Growth Parent Fund,AC02,ADJ
2024-07-08 00:00:00,FND020,Gamma Fund,SEC000513,Security A,E,H,L,Technology,Pharma,Financials,US,Asia,USD,,4794,31239167.15,5091987.152,34948677.15,PFND03,Global Parent Fund,AC04,MAIN
2023-02-17 00:00:00,FND005,Alpha Fund,SEC000514,Security B,E,I,P,Materials,Machinery,Information Technology,France,Europe,CAD,A,5477,9176621.858,-3566770.884,-45979782.01,PFND05,,AC03,MAIN
2024-03-03 00:00:00,FND004,Sigma Fund,SEC000515,Security B,A,H,L,Financials,Banks,Financials,Japan,North America,JPY,B,13028,3478468.855,1767378.234,-13642298.09,PFND01,European Parent Fund,AC02,ADJ
2024-08-19 00:00:00,FND013,Alpha Fund,SEC000516,Security A,A,I,O,Financials,Oil & Gas,Industrials,Spain,Asia,EUR,CCC,6738,68003415.06,6573419.897,-25208886.62,PFND01,Global Parent Fund,AC04,MAIN
2023-07-20 00:00:00,FND004,Delta Fund,SEC000517,Security C,A,F,P,Technology,Oil & Gas,Financials,US,North America,USD,A,8502,48527151.11,998093.3539,-28426534.91,PFND03,Growth Parent Fund,AC01,ADJ
2023-12-10 00:00:00,FND008,Omega Fund,SEC000518,Security G,C,J,L,Utilities,Oil & Gas,Utilities,Canada,Europe,USD,CCC,15831,26692384.91,9985348.989,21440823.85,PFND04,Growth Parent Fund,AC02,MAIN
2024-11-17 00:00:00,FND012,Lambda Fund,SEC000519,Security B,C,I,N,Utilities,Banks,Energy,Japan,Europe,CAD,CCC,1618,45195257.3,1926013.078,-30885965.15,PFND05,Global Parent Fund,AC03,MAIN
